RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02
20280,Ruther Glen,Virginia,1673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137300,135200,130900,124400,124800,127200,128400,130400,1.35E+05,152300,144800,146200,130400,1.39E+05,137800,137800,155900,156800,162800,137800,139300,136200,1.49E+05,134600,138400,137300,149400,1.48E+05,151100,158100,160100,157500,155500,161500,162800,161400,154700,151300,158300,161600,165800,162700,162200,165100,166800,167800,1.64E+05,164700,168200,175900,1.76E+05,176300,1.69E+05,183100,177300,177900,167700,174800,173300,171800,185200,1.91E+05,189100,177900,180700,185400,182800,182200,
46826,Norwell,Massachusetts,1674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536800,491600,487600,562300,585200,562400,530900,526700,554400,605600,612100,630600,602500,566200,580700,534300,581700,573400,564900,588900,598900,707300,679800,649200,594500,534500,537700,507300,554800,587500,596100,582700,546200,595500,
24462,Duvall,Washington,1675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401600,394900,3.94E+05,420300,4.38E+05,419400,3.93E+05,3.98E+05,434200,452700,436100,429300,448200,479400,478400,474900,446800,4.71E+05,476500,487600,466800,4.68E+05,472900,479400,483400,467900,479800,4.69E+05,506200,496600,519700,557400,592900,573300,550200,545300,551300,547100,547500,548300,562700,553900,570700,593900,6.35E+05
39609,Manville,New Jersey,1676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208100,197200,198100,200300,213500,2.21E+05,219200,1.98E+05,195500,196100,204200,205200,196600,199600,197300,209400,213900,216200,2.07E+05,204100,203100,193100,186200,192200,218300,239600,243800,222600,215700,212400,224100,225100,225400,239400
20195,River Ridge,Louisiana,1677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34E+05,2.15E+05,215400,187100,182500,196600,202800,211700,208400,222900,223800,239200,233100,199900,198600,187700,218600,211100,225600,213500,207200,192700,190500,196600,181700,198600,203100,237200,227200,219200,202600,218700,213700,232500,233700,2.29E+05,238800,231100,246700,247800,275900,250200,245700,230400,2.84E+05,268700,277500,257200,2.55E+05,2.55E+05,249500,260600,237300,235200,2.35E+05,246100,246400,243700,221700,222700,2.80E+05,
7032,Sharpsburg,Georgia,1678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137800,136900,156100,1.60E+05,160100,139300,144600,150500,162200,156500,147800,140300,139500,143500,156900,162700,165100,165400,156600,155400,156500,162400,170500,170800,175900,168700,171500,170700,184900,184200,187200,184100,187900,186300,179200,174200,176700,182900,1.91E+05,2.00E+05,195500,193300,186800,190500,192600,196100,209900,213700,204100,1.82E+05,182400,191400,210300,211800,220900,229900,227200,224500,211400,220200,220200,232100,222600,212500,214500,227400,250200,248300,244300,224800,221300,199100,214800,217900,252500,247400,
28840,Fountain Inn,South Carolina,1679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158900,157600,1.41E+05,132100,131200,143400,144500,1.47E+05,150700,150400,144400,139700,1.38E+05,157300,146800,147900,131500,141600,141300,150400,1.56E+05,158400,1.56E+05,155400,152500,149600,136500,137700,142600,150800,1.54E+05,155700
51911,Englewood,Ohio,1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111200,107800,108200,99400,104600,106600,108600,108600,113200,113900,111400,113300,110600,109400,103100,111600,116300,118300,1.25E+05,129800,133600,121900,1.14E+05,118400,118500,121200,122800
27103,Signal Hill,California,1681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365400,345400,369800,358700,380900,377400,385400,395700,396800,390800,370200,392900,4.00E+05,410100,4.10E+05,415300,420600,437700,433500,433800,422700,428500,422600,405500,405200,435300,4.64E+05,463600,452100,465400,516900,551400,514200,472600,470300
35127,Atoka,Tennessee,1682,,,,,,,,,,,,,,,,,,,,,,,,,,,,147900,137400,152200,146400,1.35E+05,121400,1.33E+05,149700,143200,139300,143100,157600,156300,157300,154600,153600,138800,140300,140900,143100,1.45E+05,161400,162600,150200,135900,139900,143900,149800,140700,132800,126700,140300,153800,156900,150400,152100,1.46E+05,154500,1.53E+05,1.62E+05,144900,148900,147600,163400,164500,161700,160300,160700,159200,159500,158300,158500,162100,181700,182200,171800,153800,157700,168600,160500,160900,156900,161100,162200,154300,146900,143200,153900,158900,1.58E+05,154500,160800,169200,162600,160800,148800,156900,159100,1.64E+05,159200,175400,181900,188400,166800,168200,173400,178900,184700,179800,201500,202800,216400,
